1.50E-02	9.73E-01	7.20E-04			
1.60E-02	9.63E-01	7.16E-04			
1.70E-02	9.72E-01	7.16E-04			
1.80E-02	9.86E-01	7.20E-04			
1.90E-02	9.96E-01	7.22E-04			
2.00E-02	1.00E+00	7.23E-04			
2.10E-02	9.96E-01	7.21E-04			
2.20E-02	9.81E-01	7.15E-04			
2.30E-02	6.49E-01	5.81E-04			
2.40E-02	3.25E-01	4.11E-04			
2.50E-02	1.93E-01	3.16E-04			
2.60E-02	1.35E-01	2.64E-04			
2.70E-02	1.00E-01	2.28E-04			
2.80E-02	7.76E-02	2.01E-04			
2.90E-02	6.15E-02	1.78E-04			
3.00E-02	5.00E-02	1.61E-04			
3.10E-02	4.12E-02	1.46E-04			
3.20E-02	3.41E-02	1.33E-04			
3.30E-02	2.89E-02	1.22E-04			
3.40E-02	2.46E-02	1.13E-04			
3.50E-02	2.13E-02	1.05E-04			
3.60E-02	1.83E-02	9.72E-05			
3.70E-02	1.59E-02	9.05E-05			
3.80E-02	1.40E-02	8.49E-05			
3.90E-02	1.21E-02	7.90E-05			
4.00E-02	1.09E-02	7.48E-05			
4.10E-02	9.61E-03	7.02E-05			
4.10E-02	9.61E-03	7.66E-06			
4.20E-02	8.57E-03	6.64E-05			
4.30E-02	7.71E-03	6.30E-05			
4.40E-02	6.97E-03	5.99E-05			
4.50E-02	6.28E-03	5.69E-05			
4.60E-02	5.62E-03	5.38E-05			
4.70E-02	4.94E-03	5.05E-05			
4.80E-02	4.56E-03	4.85E-05			
4.90E-02	4.14E-03	4.62E-05			
5.00E-02	3.85E-03	4.45E-05			
5.10E-02	3.45E-03	4.61E-06			
5.10E-02	3.45E-03	4.21E-05			
6.10E-02	1.52E-03	3.05E-06			
7.10E-02	7.86E-04	2.21E-06			
8.10E-02	4.43E-04	1.66E-06			
9.10E-02	2.60E-04	1.28E-06			
1.01E-01	1.58E-04	9.96E-07			
1.11E-01	1.01E-04	8.00E-07			
1.21E-01	6.32E-05	6.38E-07			
1.31E-01	3.95E-05	5.06E-07			
1.41E-01	2.52E-05	4.07E-07			
1.51E-01	1.61E-05	3.27E-07			
1.61E-01	9.31E-06	2.51E-07			
1.71E-01	5.62E-06	1.96E-07			
1.80E-01	3.60E-06	5.17E-09			
1.81E-01	3.50E-06	1.55E-07			
1.90E-01	2.05E-06	3.98E-09			
1.91E-01	1.77E-06	1.11E-07			
2.00E-01	1.15E-06	3.01E-09			
2.01E-01	1.04E-06	8.50E-08			
2.10E-01	6.25E-07	2.25E-09			
2.20E-01	3.41E-07	1.72E-09			
2.30E-01	2.04E-07	1.39E-09			
2.40E-01	1.50E-07	1.23E-09			
2.50E-01	1.50E-07	1.24E-09			
2.60E-01	1.80E-07	1.36E-09			
2.70E-01	2.09E-07	1.46E-09			
2.80E-01	2.40E-07	1.58E-09			
2.90E-01	2.62E-07	1.66E-09			
3.00E-01	2.74E-07	1.71E-09			
3.10E-01	2.70E-07	1.71E-09			
3.20E-01	2.61E-07	1.71E-09			
3.30E-01	2.49E-07	1.69E-09			
3.40E-01	2.13E-07	1.59E-09			
3.50E-01	2.01E-07	1.56E-09			
3.60E-01	1.77E-07	1.47E-09			
3.60E-01	1.82E-07	4.39E-10			
3.70E-01	1.47E-07	1.39E-09			
3.80E-01	1.25E-07	1.30E-09			
3.80E-01	1.20E-07	3.79E-10			
3.90E-01	1.03E-07	1.22E-09			
4.00E-01	8.03E-08	1.12E-09			
4.00E-01	7.68E-08	3.25E-10			
4.20E-01	4.60E-08	2.71E-10			
4.40E-01	2.58E-08	2.27E-10			
4.60E-01	1.26E-08	1.88E-10			
4.80E-01	5.60E-09	1.63E-10			
5.00E-01	2.51E-09	1.50E-10			
5.20E-01	8.61E-10	1.46E-10			
5.40E-01	5.72E-10	1.50E-10			
5.60E-01	3.59E-10	1.55E-10			
5.80E-01	4.25E-10	1.59E-10			
6.00E-01	7.37E-10	1.67E-10			
6.20E-01	6.63E-10	1.75E-10			
6.40E-01	4.65E-10	1.80E-10			
6.60E-01	6.38E-10	1.89E-10			
6.80E-01	8.77E-11	1.99E-10			
7.00E-01	1.83E-10	2.06E-10			
7.20E-01	3.50E-10	2.20E-10			
