1.50E-02	1.00E+00	7.29E-04			
1.60E-02	1.00E+00	7.29E-04			
1.70E-02	1.01E+00	7.27E-04			
1.80E-02	1.01E+00	7.27E-04			
1.90E-02	1.00E+00	7.24E-04			
2.00E-02	1.00E+00	7.22E-04			
2.10E-02	9.94E-01	7.19E-04			
2.20E-02	8.52E-01	6.65E-04			
2.30E-02	5.45E-01	5.31E-04			
2.40E-02	3.17E-01	4.05E-04			
2.50E-02	1.86E-01	3.10E-04			
2.60E-02	1.30E-01	2.59E-04			
2.70E-02	9.64E-02	2.23E-04			
2.80E-02	7.50E-02	1.97E-04			
2.90E-02	5.94E-02	1.75E-04			
3.00E-02	4.80E-02	1.57E-04			
3.10E-02	3.95E-02	1.43E-04			
3.20E-02	3.30E-02	1.30E-04			
3.30E-02	2.77E-02	1.19E-04			
3.40E-02	2.40E-02	1.11E-04			
3.50E-02	2.05E-02	1.03E-04			
3.60E-02	1.79E-02	9.59E-05			
3.70E-02	1.56E-02	8.95E-05			
3.80E-02	1.36E-02	8.36E-05			
3.90E-02	1.20E-02	7.84E-05			
4.00E-02	1.06E-02	7.40E-05			
4.10E-02	9.44E-03	6.96E-05			
4.10E-02	9.44E-03	7.69E-06			
4.20E-02	8.27E-03	6.52E-05			
4.30E-02	7.55E-03	6.23E-05			
4.40E-02	6.69E-03	5.87E-05			
4.50E-02	6.08E-03	5.58E-05			
4.60E-02	5.45E-03	5.29E-05			
4.70E-02	5.02E-03	5.07E-05			
4.80E-02	4.51E-03	4.81E-05			
4.90E-02	4.10E-03	4.60E-05			
5.00E-02	3.86E-03	4.45E-05			
5.10E-02	3.45E-03	4.67E-06			
5.10E-02	3.50E-03	4.24E-05			
6.10E-02	1.50E-03	3.08E-06			
7.10E-02	7.89E-04	2.24E-06			
8.10E-02	4.51E-04	1.70E-06			
9.10E-02	2.70E-04	1.32E-06			
1.01E-01	1.67E-04	1.04E-06			
1.11E-01	1.07E-04	8.32E-07			
1.21E-01	7.09E-05	6.86E-07			
1.31E-01	4.66E-05	5.58E-07			
1.41E-01	3.07E-05	4.57E-07			
1.51E-01	2.06E-05	3.75E-07			
1.61E-01	1.41E-05	3.13E-07			
1.71E-01	1.01E-05	2.68E-07			
1.80E-01	7.10E-06	7.59E-09			
1.81E-01	6.79E-06	2.21E-07			
1.90E-01	4.76E-06	6.34E-09			
1.91E-01	4.51E-06	1.83E-07			
2.00E-01	3.19E-06	5.25E-09			
2.01E-01	2.98E-06	1.51E-07			
2.10E-01	2.17E-06	4.36E-09			
2.20E-01	1.41E-06	3.55E-09			
2.30E-01	9.05E-07	2.91E-09			
2.40E-01	5.32E-07	2.23E-09			
2.50E-01	3.12E-07	1.73E-09			
2.60E-01	1.73E-07	1.32E-09			
2.70E-01	8.88E-08	1.00E-09			
2.80E-01	4.21E-08	7.58E-10			
2.90E-01	1.85E-08	5.88E-10			
3.00E-01	9.08E-09	5.15E-10			
3.10E-01	8.63E-09	5.12E-10			
3.20E-01	8.66E-09	5.40E-10			
3.30E-01	1.32E-08	5.79E-10			
3.40E-01	1.47E-08	6.20E-10			
3.50E-01	1.82E-08	6.53E-10			
3.60E-01	2.09E-08	6.80E-10			
3.60E-01	2.14E-08	2.40E-10			
3.70E-01	2.15E-08	7.07E-10			
3.80E-01	2.25E-08	7.08E-10			
3.80E-01	2.20E-08	2.50E-10			
3.90E-01	2.05E-08	7.03E-10			
4.00E-01	1.95E-08	7.12E-10			
4.00E-01	2.01E-08	2.53E-10			
4.20E-01	1.70E-08	2.48E-10			
4.40E-01	1.27E-08	2.39E-10			
4.60E-01	8.42E-09	2.28E-10			
4.80E-01	5.47E-09	2.22E-10			
5.00E-01	3.49E-09	2.15E-10			
5.20E-01	2.40E-09	2.11E-10			
5.40E-01	9.42E-10	2.14E-10			
5.60E-01	1.14E-09	2.14E-10			
5.80E-01	8.62E-10	2.16E-10			
6.00E-01	5.83E-10	2.24E-10			
6.20E-01	3.64E-10	2.33E-10			
6.40E-01	3.72E-10	2.39E-10			
6.80E-01	9.16E-10	2.63E-10			
7.00E-01	1.05E-10	2.81E-10			
7.20E-01	4.80E-10	2.99E-10			
