1.499999999999999944e-02 9.137952296819439324e-01 7.421167980729625547e-04
1.600000000000000033e-02 9.132668124709275581e-01 7.413396333261141388e-04
1.700000000000000122e-02 9.112994386539140512e-01 7.377675472696798359e-04
1.799999999999999864e-02 9.302308197098174691e-01 7.435731605683960129e-04
1.899999999999999953e-02 9.318996964279280260e-01 7.428413330307671869e-04
2.000000000000000042e-02 8.951753187600515194e-01 7.268467040954647252e-04
2.100000000000000130e-02 7.314434022222895404e-01 6.561218274246223775e-04
2.199999999999999872e-02 5.007728651302437717e-01 5.421854245866578655e-04
2.299999999999999961e-02 3.027514613948544819e-01 4.213058034630035053e-04
2.400000000000000050e-02 2.018929885040138261e-01 3.436841923566159580e-04
2.500000000000000139e-02 1.438566473083727759e-01 2.901590184724069381e-04
2.599999999999999881e-02 1.015166211477393776e-01 2.437863741067413401e-04
2.699999999999999969e-02 7.545831575757881715e-02 2.101744951343584918e-04
2.800000000000000058e-02 5.913625117972170359e-02 1.861392724480022973e-04
2.900000000000000147e-02 4.804285469693624078e-02 1.676657558263998414e-04
2.999999999999999889e-02 3.963918650203773764e-02 1.522103698326814146e-04
3.099999999999999978e-02 3.296175774262713465e-02 1.387752140140597278e-04
3.200000000000000067e-02 2.818030222540779048e-02 1.282583081094319745e-04
3.300000000000000155e-02 2.417176629729997014e-02 1.187974561992405554e-04
3.400000000000000244e-02 2.090013983290313695e-02 1.103945553165872160e-04
3.500000000000000333e-02 1.819291130908178358e-02 1.029736005862449261e-04
3.599999999999999728e-02 1.600881812317680661e-02 9.655606388839849325e-05
3.699999999999999817e-02 1.377119699257609367e-02 8.955395865900701022e-05
3.799999999999999906e-02 1.227678170080725474e-02 8.453017057808351049e-05
3.899999999999999994e-02 1.105832911234799591e-02 8.021997123071672648e-05
4.000000000000000083e-02 9.796417805597965045e-03 7.548013317935258534e-05
4.100000000000000172e-02 8.718378019869677670e-03 7.119883197932135174e-05
4.100000000000000172e-02 8.718378019869677670e-03 7.767358196714372267e-06
4.200000000000000261e-02 7.865877057176760140e-03 6.762759469768731642e-05
4.299999999999999656e-02 7.083186230800355386e-03 6.421359264494961162e-05
4.399999999999999745e-02 6.373494752238216543e-03 6.084485973969207224e-05
4.499999999999999833e-02 5.844161174635372630e-03 5.828837846009988995e-05
4.599999999999999922e-02 5.200609115527972739e-03 5.496072799685742009e-05
4.700000000000000011e-02 4.816035432681489356e-03 5.289536071936743573e-05
4.800000000000000100e-02 4.379371797271299285e-03 5.045142116222740950e-05
4.900000000000000189e-02 3.972780936982378379e-03 4.807478479883021190e-05
5.000000000000000278e-02 3.681839311285464537e-03 4.624410779563017595e-05
5.099999999999999672e-02 3.283565646102337005e-03 4.782321479806076816e-06
5.099999999999999672e-02 3.368516075135164368e-03 4.417405177829688130e-05
6.099999999999999867e-02 1.518095478001689567e-03 3.250214308793598769e-06
7.099999999999999367e-02 7.881710828127421777e-04 2.346443281834835544e-06
8.100000000000000255e-02 4.435439288617295758e-04 1.764158515424189179e-06
9.099999999999999756e-02 2.588648323151703239e-04 1.350496157322549470e-06
1.010000000000000064e-01 1.581491752117200849e-04 1.058519607501520355e-06
1.110000000000000014e-01 1.008787073035142797e-04 8.456041804400719681e-07
