-1.127861025953727199e-03 1.235834575874743905e+03
2.402692973125564180e-03 4.401975325625672667e+03
5.933246972204875291e-03 4.540978932092765717e+03
9.463800971284408448e-03 4.750254055233788677e+03
1.299435497036371956e-02 5.075425194676468891e+03
1.652490896944303067e-02 8.697460032123846759e+03
2.005546296852234178e-02 4.992687854492425686e+03
2.358601696760187494e-02 4.649213605921889211e+03
2.711657096668118605e-02 4.655052274662942182e+03
3.064712496576049716e-02 4.610873106885148445e+03
3.417767896483980827e-02 4.695882557889545751e+03
3.770823296391911938e-02 4.727114899558538127e+03
4.123878696299865254e-02 4.766086091946147462e+03
4.476934096207796365e-02 4.637164218987070853e+03
4.829989496115727476e-02 4.624140665137982978e+03
5.183044896023658588e-02 4.700981002065098437e+03
5.536100295931600801e-02 4.716165164242605897e+03
5.889155695839543014e-02 4.693951259679889517e+03
6.242211095747474126e-02 4.715494730760931816e+03
6.595266495655405237e-02 4.595280017936222976e+03
6.948321895563347450e-02 4.648125546835113710e+03
7.301377295471278561e-02 4.632948980204679174e+03
7.654432695379220775e-02 4.581989284153472909e+03
8.007488095287151886e-02 4.651780900987588211e+03
8.360543495195094099e-02 4.587869650421297592e+03
8.713598895103025210e-02 4.635730352633858274e+03
9.066654295010956321e-02 4.554612542177568685e+03
9.419709694918898535e-02 4.642485423281595104e+03
9.772765094826829646e-02 4.584289723594310999e+03
1.012582049473477186e-01 4.642460898249562888e+03
1.047887589464270297e-01 4.620214309396484168e+03
1.083193129455064518e-01 4.686492421758885030e+03
1.118498669445857630e-01 4.642322553171006803e+03
1.153804209436651851e-01 4.736336308729240045e+03
1.189109749427444962e-01 4.657535546115721445e+03
1.224415289418238073e-01 4.712746158214268689e+03
1.259720829409032294e-01 4.707750665282892442e+03
1.295026369399825406e-01 4.758860922140042021e+03
1.330331909390619627e-01 4.576224505764108471e+03
1.365637449381412738e-01 4.724486860329499905e+03
1.400942989372206959e-01 4.620385199424645180e+03
1.436248529363000070e-01 4.637418290871667523e+03
1.471554069353794292e-01 4.682747831556872370e+03
1.506859609344587403e-01 4.749488677654368075e+03
1.542165149335380514e-01 4.637372274969987302e+03
1.577470689326174735e-01 4.665384170473183985e+03
1.612776229316967846e-01 4.587019417498320763e+03
1.648081769307762068e-01 4.634129876120869085e+03
