1.267905800045836084e+00 2.206346420216270781e+04
1.269962819806932819e+00 2.179162562411908948e+04
1.272019839568029553e+00 2.170701026972560430e+04
1.274076859329126066e+00 2.172275822769153456e+04
1.276133879090222800e+00 2.165563286391720612e+04
1.278190898851319535e+00 2.152832582916185493e+04
1.280247918612416047e+00 2.137718861353884131e+04
1.282304938373512782e+00 2.136643493243270495e+04
1.284361958134609516e+00 2.139125967142140871e+04
1.286418977895706028e+00 2.124103150633824771e+04
1.288475997656802763e+00 2.124246831417317298e+04
1.290533017417899497e+00 2.121424006958950849e+04
1.292590037178996010e+00 2.099758872593404158e+04
1.294647056940092744e+00 2.115725967781170766e+04
1.296704076701189479e+00 2.105604807967801389e+04
1.298761096462285991e+00 2.102107618571480270e+04
1.300818116223382725e+00 2.109375702442206239e+04
1.302875135984479460e+00 2.114525526180623274e+04
1.304932155745575972e+00 2.090806501574983122e+04
1.306989175506672707e+00 2.089778294010404716e+04
1.309046195267769441e+00 2.081574441820714492e+04
1.311103215028866176e+00 2.075019592846644809e+04
1.313160234789962688e+00 2.081224161586136324e+04
1.315217254551059423e+00 2.054708780950232904e+04
1.317274274312156157e+00 2.078494855515103336e+04
1.319331294073252669e+00 2.072215084569803003e+04
1.321388313834349404e+00 2.062163752931443014e+04
1.323445333595446138e+00 2.069161168076008471e+04
1.325502353356542651e+00 2.046790673090515702e+04
1.327559373117639385e+00 2.049502386652218047e+04
1.329616392878736120e+00 2.066509459367402087e+04
1.331673412639832854e+00 2.053780827477891216e+04
1.333730432400929367e+00 2.039813432356397243e+04
1.335787452162026101e+00 2.046912472402686399e+04
1.337844471923122835e+00 2.047329706274990167e+04
1.339901491684219348e+00 2.040001341477054666e+04
1.341958511445316082e+00 2.039536782218496955e+04
1.344015531206412817e+00 2.025459245330568956e+04
1.346072550967509329e+00 2.026880905539546075e+04
1.348129570728606064e+00 2.037712083849201372e+04
1.350186590489702798e+00 2.030910090975795538e+04
1.352243610250799311e+00 2.040670648979675389e+04
1.354300630011896045e+00 2.021473496207230346e+04
1.356357649772992779e+00 2.020535506454640563e+04
1.358414669534089292e+00 2.016865688045209390e+04
1.360471689295186026e+00 2.010971879762369281e+04
1.362528709056282761e+00 2.009367870002086420e+04
1.364585728817379495e+00 2.013352451762609053e+04
1.366642748578476008e+00 2.003303669279390670e+04
1.368699768339572742e+00 2.012340266516045813e+04
1.370756788100669477e+00 2.019901730939232220e+04
1.372813807861765989e+00 2.002519730565484861e+04
1.374870827622862723e+00 2.011965136475969848e+04
1.376927847383959458e+00 2.024866469508959926e+04
1.378984867145056192e+00 2.017308910223804196e+04
1.381041886906152705e+00 2.052279711688596581e+04
1.383098906667249439e+00 2.064441378069316852e+04
1.385155926428346174e+00 2.055118284057654819e+04
1.387212946189442686e+00 2.028260561400928782e+04
1.389269965950539421e+00 2.028854387661799410e+04
1.391326985711636155e+00 2.013348002744286714e+04
1.393384005472732667e+00 2.037444985763383011e+04
1.395441025233829402e+00 2.026993178038479527e+04
1.397498044994926136e+00 2.017451792668183771e+04
1.399555064756022649e+00 2.017421218546901946e+04
1.401612084517119383e+00 2.040873691948731721e+04
1.403669104278216118e+00 2.028834751356325796e+04
1.405726124039312630e+00 2.026573087038775702e+04
1.407783143800409364e+00 2.016683021739945980e+04
1.409840163561506099e+00 2.028411045380840005e+04
1.411897183322602611e+00 2.043953356873947996e+04
1.413954203083699346e+00 2.014872649753800579e+04
1.416011222844796080e+00 2.033595221740946727e+04
1.418068242605892815e+00 2.032041258157117409e+04
1.420125262366989327e+00 2.039724786153408058e+04
1.422182282128086062e+00 2.064839163696042669e+04
1.424239301889182796e+00 2.070963085405880702e+04
1.426296321650279308e+00 2.092939034451432235e+04
1.428353341411376043e+00 2.101895667536694600e+04
1.430410361172472777e+00 2.128389428101904559e+04
1.432467380933569512e+00 2.137436262738849109e+04
1.434524400694666024e+00 2.184766730451236799e+04
1.436581420455762759e+00 2.205065222608433032e+04
1.438638440216859493e+00 2.251178233414531860e+04
1.440695459977956006e+00 2.295465796706262336e+04
1.442752479739052740e+00 2.332807634699899063e+04
1.444809499500149474e+00 2.391389499168251859e+04
1.446866519261245987e+00 2.460399349787352548e+04
1.448923539022342721e+00 2.484677007199311993e+04
1.450980558783439456e+00 2.500721092648324702e+04
1.453037578544535968e+00 2.538397902542288648e+04
1.455094598305632703e+00 2.581984794629145472e+04
1.457151618066729437e+00 2.602834030783602066e+04
1.459208637827825950e+00 2.627626951630513577e+04
1.461265657588922684e+00 2.654916696159028652e+04
1.463322677350019418e+00 2.675778440788970329e+04
1.465379697111116153e+00 2.695233847339876957e+04
1.467436716872212665e+00 2.694292260592868843e+04
1.469493736633309400e+00 2.709694570466493315e+04
1.471550756394406134e+00 2.720132950345784775e+04
1.473607776155502647e+00 2.751698496204187177e+04
1.475664795916599381e+00 2.793732999236959586e+04
1.477721815677696116e+00 2.842377818006083908e+04
1.479778835438792628e+00 2.890404063309606136e+04
1.481835855199889362e+00 2.933294662028735183e+04
1.483892874960986097e+00 2.963002766384633287e+04
1.485949894722082831e+00 3.031128078819873190e+04
1.488006914483179344e+00 3.071561867726439959e+04
1.490063934244276078e+00 3.102118951337172257e+04
1.492120954005372813e+00 3.134889131431973874e+04
1.494177973766469325e+00 3.165444706816366670e+04
1.496234993527566060e+00 3.227775444115114806e+04
1.498292013288662794e+00 3.256206898174747039e+04
1.500349033049759306e+00 3.268063948024071578e+04
1.502406052810856041e+00 3.283321574788765429e+04
1.504463072571952775e+00 3.266747173604875934e+04
1.506520092333049288e+00 3.280340568025691027e+04
1.508577112094146022e+00 3.266777471689221056e+04
1.510634131855242757e+00 3.240624913113186631e+04
1.512691151616339491e+00 3.251486109670306905e+04
1.514748171377436003e+00 3.210638390667449858e+04
1.516805191138532738e+00 3.204808284763820848e+04
1.518862210899629472e+00 3.152592212955679133e+04
1.520919230660725985e+00 3.143429274152975995e+04
1.522976250421822719e+00 3.115016941134602894e+04
1.525033270182919454e+00 3.076274271898676307e+04
1.527090289944015966e+00 3.055962164254216623e+04
1.529147309705112701e+00 3.013440135653519610e+04
1.531204329466209435e+00 2.975121487943004468e+04
1.533261349227305947e+00 2.961887327193762758e+04
1.535318368988402682e+00 2.929304971676810237e+04
