1.267386337487468317e+00 1.846039159366631793e+04
1.270953590735470318e+00 1.826549684665108362e+04
1.274520843983472318e+00 1.803137434715668496e+04
1.278088097231474318e+00 1.830151059799671566e+04
1.281655350479476319e+00 1.821609505740035092e+04
1.285222603727478319e+00 1.827156956217048719e+04
1.288789856975480319e+00 1.802388344172362486e+04
1.292357110223482319e+00 1.817785624115665269e+04
1.295924363471484320e+00 1.776447147612992558e+04
1.299491616719486098e+00 1.779810435261529710e+04
1.303058869967488098e+00 1.792919946556195646e+04
1.306626123215490098e+00 1.777680595896481100e+04
1.310193376463492099e+00 1.742609626609832412e+04
1.313760629711494099e+00 1.743726677554439448e+04
1.317327882959496099e+00 1.763370015174103173e+04
1.320895136207498100e+00 1.740034020335448440e+04
1.324462389455500100e+00 1.738155189284131484e+04
1.328029642703502100e+00 1.746202165218877781e+04
1.331596895951504100e+00 1.746231037560753612e+04
1.335164149199506101e+00 1.727561840864451733e+04
1.338731402447508101e+00 1.716476086314319764e+04
1.342298655695510101e+00 1.727643025642429711e+04
1.345865908943511879e+00 1.709335046262660035e+04
1.349433162191513880e+00 1.685490357178856357e+04
1.353000415439515880e+00 1.684105276667917860e+04
1.356567668687517880e+00 1.685977040823874995e+04
1.360134921935519881e+00 1.679355703829096092e+04
1.363702175183521881e+00 1.676746741756549454e+04
1.367269428431523881e+00 1.697141326190901600e+04
1.370836681679525881e+00 1.693437739344385045e+04
1.374403934927527882e+00 1.740723728724733519e+04
1.377971188175529882e+00 1.812334251729244716e+04
1.381538441423531882e+00 1.913909695104313869e+04
1.385105694671533882e+00 1.912629014084839582e+04
1.388672947919535883e+00 1.927470246238932305e+04
1.392240201167537883e+00 1.922899030269739160e+04
1.395807454415539883e+00 1.935709943954194023e+04
1.399374707663541884e+00 1.932748361717876833e+04
1.402941960911543884e+00 1.928754150917706647e+04
1.406509214159545884e+00 1.912204435765479866e+04
1.410076467407547884e+00 1.848506453459100885e+04
1.413643720655549663e+00 1.799917130988642020e+04
1.417210973903551663e+00 1.763085989996371427e+04
1.420778227151553663e+00 1.753096180351493967e+04
1.424345480399555663e+00 1.757665023961307816e+04
1.427912733647557664e+00 1.756475799309026479e+04
1.431479986895559664e+00 1.758275867637748161e+04
1.435047240143561664e+00 1.802898574032126635e+04
1.438614493391563665e+00 1.912610604732887441e+04
1.442181746639565665e+00 1.997822140019300423e+04
1.445748999887567665e+00 2.086211120339251647e+04
1.449316253135569665e+00 2.142774979681587138e+04
1.452883506383571666e+00 2.238217903076030052e+04
1.456450759631573666e+00 2.332326030142906893e+04
1.460018012879575666e+00 2.419921158436987753e+04
1.463585266127577444e+00 2.557213613329770305e+04
1.467152519375579445e+00 2.685486877741088392e+04
1.470719772623581445e+00 2.770288752152464804e+04
1.474287025871583445e+00 2.880981657054392417e+04
1.477854279119585446e+00 2.941152515948868313e+04
1.481421532367587446e+00 3.024228512159017555e+04
1.484988785615589446e+00 3.052770049717804432e+04
1.488556038863591446e+00 3.033620450268561035e+04
1.492123292111593447e+00 3.032837859605490667e+04
1.495690545359595447e+00 3.032993359080170922e+04
1.499257798607597447e+00 3.040842718381990562e+04
1.502825051855599447e+00 3.009119661813665152e+04
1.506392305103601448e+00 2.995423795023453204e+04
1.509959558351603448e+00 2.989735483200336603e+04
1.513526811599605448e+00 2.941057586226736021e+04
1.517094064847607449e+00 2.883417018165672198e+04
1.520661318095609449e+00 2.827799382608148517e+04
1.524228571343611227e+00 2.717336067010915576e+04
1.527795824591613227e+00 2.666048333512677345e+04
1.531363077839615228e+00 2.591247712445496290e+04
1.534930331087617228e+00 2.466362450482082932e+04
1.538497584335619228e+00 2.368175047296169214e+04
1.542064837583621228e+00 2.256897855161337793e+04
1.545632090831623229e+00 2.223487637777312193e+04
1.549199344079625229e+00 2.275564591607023249e+04
