1.499999999999999944e-02 9.517503055816376456e-01 7.316375299104430421e-04
1.600000000000000033e-02 9.459201036697635345e-01 7.288540154340255022e-04
1.700000000000000122e-02 9.391251237531031970e-01 7.235926591785348970e-04
1.799999999999999864e-02 9.327068256393610257e-01 7.195352415096427845e-04
1.899999999999999953e-02 9.262105964900112509e-01 7.155649363248067730e-04
2.000000000000000042e-02 9.348589617631622994e-01 7.179002673592920891e-04
2.100000000000000130e-02 9.403383794505520976e-01 7.193805538167477110e-04
2.199999999999999872e-02 8.329869347598458651e-01 6.765107974924716499e-04
2.299999999999999961e-02 6.153819023950922729e-01 5.809766559379807727e-04
2.400000000000000050e-02 3.753130010068391198e-01 4.530095402170055546e-04
2.500000000000000139e-02 2.085049845983518169e-01 3.376101882247693363e-04
2.599999999999999881e-02 1.361942786055317378e-01 2.728501540734268598e-04
2.699999999999999969e-02 9.960148165220981953e-02 2.334025235019253342e-04
2.800000000000000058e-02 7.613023584492759066e-02 2.041408131174072345e-04
2.900000000000000147e-02 5.954661925326176775e-02 1.804091429991780372e-04
2.999999999999999889e-02 4.756484679704237051e-02 1.611298168408556246e-04
3.099999999999999978e-02 3.990885013584948710e-02 1.476021850077444630e-04
3.200000000000000067e-02 3.295744569026370224e-02 1.340953081220388251e-04
3.300000000000000155e-02 2.794256261633784599e-02 1.234719105343454562e-04
3.400000000000000244e-02 2.344009223135105902e-02 1.130838294222529265e-04
3.500000000000000333e-02 2.027069493835306768e-02 1.051126375662478493e-04
3.599999999999999728e-02 1.758099030014689118e-02 9.789523251311082629e-05
3.699999999999999817e-02 1.513706770842268221e-02 9.076770099541020401e-05
3.799999999999999906e-02 1.330115269791994764e-02 8.508031135218197037e-05
3.899999999999999994e-02 1.157589374418891565e-02 7.941962640861231109e-05
4.000000000000000083e-02 1.026159872848401641e-02 7.474095599097399772e-05
4.100000000000000172e-02 9.042842962176082452e-03 7.020733120483174953e-05
4.200000000000000261e-02 7.978652396108950468e-03 6.594383745496248874e-05
4.299999999999999656e-02 7.104685584137646580e-03 6.224049003350014709e-05
4.399999999999999745e-02 6.245673125471778130e-03 5.831754061491416073e-05
4.499999999999999833e-02 5.772285976173006407e-03 5.610216344661794719e-05
4.599999999999999922e-02 5.247666109085011646e-03 5.348032062249893107e-05
4.700000000000000011e-02 4.689013173794828911e-03 5.059946616935333068e-05
4.800000000000000100e-02 4.323527329409201925e-03 4.855019878599822910e-05
4.900000000000000189e-02 3.881949148178802118e-03 4.608369498242204050e-05
5.000000000000000278e-02 3.541661401921519705e-03 4.393427874626170548e-05
5.099999999999999672e-02 3.233577090236438613e-03 4.603161969130845238e-06
6.099999999999999867e-02 1.433051020075476077e-03 3.069281999702165767e-06
7.099999999999999367e-02 7.014276401071568596e-04 2.156229137868953232e-06
8.100000000000000255e-02 3.800076312757740818e-04 1.595315944892925852e-06
9.099999999999999756e-02 2.253337268871011343e-04 1.235058823213546815e-06
1.010000000000000064e-01 1.334948135856128403e-04 9.560785862850264558e-07
1.110000000000000014e-01 8.129443062314507752e-05 7.516717373535617246e-07
1.209999999999999964e-01 5.076975588984506874e-05 6.030507470687902456e-07
1.310000000000000053e-01 3.051791819172689412e-05 4.755218061130636509e-07
1.409999999999999865e-01 1.898505358471619844e-05 3.768818344746599056e-07
1.509999999999999953e-01 1.185739829217326008e-05 2.984198363805832674e-07
1.610000000000000042e-01 7.035543884412830485e-06 2.327061810761491231e-07
1.710000000000000131e-01 4.077293881264990075e-06 1.807341506645538043e-07
1.799999999999999933e-01 2.394353553299561534e-06 4.425700915731866008e-09
1.809999999999999942e-01 2.077851106593090699e-06 1.292070506212424413e-07
1.900000000000000022e-01 1.214534465631897545e-06 3.224477629312630700e-09
1.910000000000000031e-01 1.284543371862477361e-06 1.059876208142849004e-07
2.000000000000000111e-01 6.126920736032832470e-07 2.325447301310115575e-09
2.010000000000000120e-01 5.910314335851728465e-07 7.244097540553295361e-08
2.099999999999999922e-01 2.862035843004660778e-07 1.628470308334520018e-09
2.200000000000000011e-01 1.260018119932741070e-07 1.147251390492544625e-09
2.300000000000000100e-01 6.869714664560682813e-08 9.615139007215171031e-10
