1.499999999999999944e-02 6.662240948103700378e-01 6.945615680777121560e-04
1.600000000000000033e-02 6.421695008963703710e-01 6.837940505641597853e-04
1.700000000000000122e-02 6.376722563727169613e-01 6.765814544455790334e-04
1.799999999999999864e-02 6.600730689327286571e-01 6.747611805290303771e-04
1.899999999999999953e-02 6.819692830605478262e-01 6.722960799326864077e-04
2.000000000000000042e-02 6.850320735082209289e-01 6.646221477291511985e-04
2.100000000000000130e-02 6.951002908790862023e-01 6.618284704951381226e-04
2.199999999999999872e-02 6.455520487235900662e-01 6.356257615208753438e-04
2.299999999999999961e-02 5.636450245892296040e-01 5.926567302529978272e-04
2.400000000000000050e-02 3.944197769268430465e-01 4.949263257954437077e-04
2.500000000000000139e-02 2.139437408494277160e-01 3.660270717753388164e-04
2.599999999999999881e-02 1.225667576866003583e-01 2.785863802148592092e-04
2.699999999999999969e-02 8.381944835187273013e-02 2.311125346233412086e-04
2.800000000000000058e-02 6.054548278798187882e-02 1.974364621653005756e-04
2.900000000000000147e-02 4.535548437623174861e-02 1.711621619719863997e-04
2.999999999999999889e-02 3.664679915944795557e-02 1.540546829166318402e-04
3.099999999999999978e-02 2.822614057105825996e-02 1.362192819945413295e-04
3.200000000000000067e-02 2.356463498598412171e-02 1.243273738289443395e-04
3.300000000000000155e-02 1.842646848316035688e-02 1.109274861105182702e-04
3.400000000000000244e-02 1.567902197436723405e-02 1.023378248844237939e-04
3.500000000000000333e-02 1.297899689973037486e-02 9.324275404862719446e-05
3.599999999999999728e-02 1.087414954402358795e-02 8.600744037026902334e-05
3.699999999999999817e-02 9.296949175569932389e-03 8.031306410363243812e-05
3.799999999999999906e-02 8.601927085982383203e-03 7.622598847433561002e-05
3.899999999999999994e-02 7.038221220210675103e-03 6.976266846776971794e-05
4.000000000000000083e-02 5.564300329050253513e-03 6.299029259307031511e-05
4.100000000000000172e-02 5.198084397378344157e-03 6.797108984106497541e-06
4.100000000000000172e-02 5.198084397378344157e-03 5.993210981049287389e-05
4.200000000000000261e-02 4.450224101533271394e-03 5.609768514560838114e-05
4.299999999999999656e-02 4.064977593038673724e-03 5.387578200766237609e-05
4.399999999999999745e-02 3.438773221482795215e-03 5.020367794007972543e-05
4.499999999999999833e-02 3.025956646403577584e-03 4.716872134843991027e-05
4.599999999999999922e-02 2.572634658052757109e-03 4.395830219149903260e-05
4.700000000000000011e-02 2.575135283367558248e-03 4.308296209070160604e-05
4.800000000000000100e-02 2.038848118302292664e-03 3.889253913107981980e-05
4.900000000000000189e-02 1.870552584694511709e-03 3.740054917672215162e-05
5.000000000000000278e-02 1.636584070645842430e-03 3.522923758959473788e-05
5.099999999999999672e-02 1.573223765607680447e-03 3.872156523709214657e-06
5.099999999999999672e-02 1.490184047859511576e-03 3.363189560877825809e-05
6.099999999999999867e-02 6.885852897339392277e-04 2.572946318738230776e-06
7.099999999999999367e-02 2.224374722605189109e-04 1.600502696991863092e-06
8.100000000000000255e-02 9.685668192029048078e-05 1.105079544301890305e-06
9.099999999999999756e-02 4.566392224295715230e-05 8.059015481805178491e-07
1.010000000000000064e-01 2.355122955021746954e-05 5.911797834761516145e-07
1.110000000000000014e-01 1.274966988358576077e-05 4.537370730809430063e-07
1.209999999999999964e-01 7.436915075962380676e-06 3.222820605004587292e-07
1.310000000000000053e-01 3.736523568989242238e-06 2.489774230599953097e-07
1.409999999999999865e-01 1.868159456951666139e-06 1.850297188215995581e-07
1.509999999999999953e-01 1.214602950373198155e-06 1.444298507876516384e-07
1.610000000000000042e-01 5.106557933568781487e-07 9.706869087304819539e-08
1.710000000000000131e-01 1.924963926676890446e-07 7.173917100535817453e-08
1.799999999999999933e-01 2.127550235215448463e-07 3.581495987905332409e-09
1.809999999999999942e-01 2.100928652247279133e-07 6.362588129897278097e-08
1.900000000000000022e-01 6.518268623224099688e-08 2.757713018142471009e-09
1.910000000000000031e-01 5.727185432366488604e-08 4.405976792512022047e-08
2.000000000000000111e-01 1.071220501113566528e-08 2.366925171080390529e-09
2.010000000000000120e-01 4.145409687599855508e-08 3.418392411759106200e-08
2.099999999999999922e-01 -1.732574105430460500e-08 2.285116476484419220e-09
2.200000000000000011e-01 -3.611923522350237460e-08 2.319721963940068438e-09
2.300000000000000100e-01 -8.208185164309538770e-08 2.586000874586036876e-09
2.399999999999999911e-01 -3.643638479694494380e-08 2.362685961531389278e-09
2.500000000000000000e-01 -3.729530753736742213e-08 2.373303862425955604e-09
2.600000000000000089e-01 -3.376593152933782893e-08 2.349706713168274390e-09
2.700000000000000178e-01 -3.461170695289804802e-08 2.307280304741636269e-09
2.800000000000000266e-01 -2.811228138260691717e-08 2.257820928635662951e-09
2.899999999999999800e-01 -2.835925442588580107e-08 2.213475091857614327e-09
2.999999999999999889e-01 -2.486096108533711778e-08 2.109058028973428604e-09
3.099999999999999978e-01 -2.078919391191142631e-08 2.028409878159816695e-09
3.200000000000000067e-01 -1.565040906820859452e-08 1.891935234542064080e-09
3.300000000000000155e-01 -8.995202865910805637e-09 1.787963515563475372e-09
3.400000000000000244e-01 -7.509174631747589629e-09 1.673286347601666321e-09
3.499999999999999778e-01 -6.587610456716835511e-09 1.575977612012038748e-09
3.599999999999999867e-01 -6.930756862536836621e-09 1.475111512300504667e-09
3.699999999999999956e-01 -1.757725393910841515e-09 1.376296093114175617e-09
3.800000000000000044e-01 -1.151484449651677150e-09 1.258760514608141613e-09
3.900000000000000133e-01 2.781563641735093785e-09 1.187531059690650270e-09
4.000000000000000222e-01 7.859285844108510497e-10 1.115312807887549310e-09
