1.50E-02	1.00E+00	7.18E-04			
1.60E-02	9.87E-01	7.11E-04			
1.70E-02	9.88E-01	7.09E-04			
1.80E-02	9.95E-01	7.10E-04			
1.90E-02	9.96E-01	7.09E-04			
2.00E-02	1.00E+00	7.09E-04			
2.10E-02	1.00E+00	7.10E-04			
2.20E-02	9.49E-01	6.90E-04			
2.30E-02	7.06E-01	5.95E-04			
2.40E-02	3.59E-01	4.23E-04			
2.50E-02	2.04E-01	3.19E-04			
2.60E-02	1.40E-01	2.65E-04			
2.70E-02	1.03E-01	2.27E-04			
2.80E-02	7.92E-02	1.99E-04			
2.90E-02	6.24E-02	1.76E-04			
3.00E-02	5.07E-02	1.59E-04			
3.10E-02	4.16E-02	1.44E-04			
3.20E-02	3.47E-02	1.31E-04			
3.30E-02	2.92E-02	1.21E-04			
3.40E-02	2.48E-02	1.11E-04			
3.50E-02	2.14E-02	1.03E-04			
3.60E-02	1.87E-02	9.63E-05			
3.70E-02	1.61E-02	8.95E-05			
3.80E-02	1.42E-02	8.38E-05			
3.90E-02	1.25E-02	7.87E-05			
4.00E-02	1.10E-02	7.39E-05			
4.10E-02	9.70E-03	6.94E-05			
4.10E-02	9.70E-03	7.58E-06			
4.20E-02	8.55E-03	6.51E-05			
4.30E-02	7.70E-03	6.18E-05			
4.40E-02	6.92E-03	5.86E-05			
4.50E-02	6.41E-03	5.65E-05			
4.60E-02	5.58E-03	5.26E-05			
4.70E-02	5.06E-03	5.01E-05			
4.80E-02	4.51E-03	4.73E-05			
4.90E-02	4.34E-03	4.64E-05			
5.00E-02	3.84E-03	4.36E-05			
5.10E-02	3.46E-03	4.54E-06			
5.10E-02	3.52E-03	4.17E-05			
6.10E-02	1.58E-03	3.07E-06			
7.10E-02	8.18E-04	2.21E-06			
8.10E-02	4.62E-04	1.67E-06			
9.10E-02	2.76E-04	1.29E-06			
1.01E-01	1.69E-04	1.02E-06			
1.11E-01	1.08E-04	8.15E-07			
1.21E-01	6.98E-05	6.62E-07			
1.31E-01	4.55E-05	5.39E-07			
1.41E-01	3.01E-05	4.42E-07			
1.51E-01	2.00E-05	3.61E-07			
1.61E-01	1.31E-05	2.96E-07			
1.71E-01	8.69E-06	2.42E-07			
1.80E-01	6.14E-06	6.87E-09			
1.81E-01	5.56E-06	1.97E-07			
1.90E-01	3.85E-06	5.55E-09			
1.91E-01	3.99E-06	1.65E-07			
2.00E-01	2.41E-06	4.43E-09			
2.01E-01	2.36E-06	1.31E-07			
2.10E-01	1.46E-06	3.47E-09			
2.20E-01	8.34E-07	2.65E-09			
2.30E-01	4.43E-07	1.99E-09			
2.40E-01	2.07E-07	1.37E-09			
2.50E-01	8.32E-08	9.26E-10			
2.60E-01	2.85E-08	6.49E-10			
2.70E-01	1.71E-08	5.85E-10			
2.80E-01	2.60E-08	6.70E-10			
2.90E-01	4.49E-08	8.16E-10			
3.00E-01	6.66E-08	9.48E-10			
3.10E-01	8.43E-08	1.06E-09			
3.20E-01	9.61E-08	1.13E-09			
3.30E-01	1.05E-07	1.18E-09			
3.40E-01	1.06E-07	1.20E-09			
3.50E-01	1.06E-07	1.21E-09			
3.60E-01	1.00E-07	1.19E-09			
3.60E-01	1.03E-07	3.68E-10			
3.70E-01	9.11E-08	1.18E-09			
3.80E-01	8.43E-08	1.14E-09			
3.80E-01	8.19E-08	3.53E-10			
3.90E-01	7.30E-08	1.10E-09			
4.00E-01	6.42E-08	1.05E-09			
4.00E-01	6.22E-08	3.23E-10			
4.20E-01	4.36E-08	2.90E-10			
4.40E-01	2.83E-08	2.56E-10			
4.60E-01	1.72E-08	2.22E-10			
4.80E-01	9.76E-09	1.96E-10			
5.00E-01	5.21E-09	1.77E-10			
5.20E-01	2.69E-09	1.63E-10			
5.40E-01	1.18E-09	1.56E-10			
5.60E-01	8.02E-10	1.55E-10			
5.80E-01	8.16E-11	1.56E-10			
6.00E-01	7.16E-11	1.59E-10			
6.20E-01	5.46E-10	1.69E-10			
6.40E-01	4.96E-10	1.74E-10			
6.60E-01	6.85E-10	1.83E-10			
6.80E-01	-3.30E-01	1 1.920580203893403704e-10			
7.00E-01	-2.19E-01	0 1.977689035954133413e-10			
7.20E-01	-1.43E-01	1 2.158230082002121805e-10			
