1.50E-02	1.01E+00	7.15E-04			
1.60E-02	1.01E+00	7.12E-04			
1.70E-02	1.01E+00	7.12E-04			
1.80E-02	1.02E+00	7.14E-04			
1.90E-02	1.01E+00	7.08E-04			
2.00E-02	1.00E+00	7.04E-04			
2.10E-02	1.01E+00	7.06E-04			
2.20E-02	7.77E-01	6.19E-04			
2.30E-02	5.28E-01	5.10E-04			
2.40E-02	3.37E-01	4.07E-04			
2.50E-02	2.19E-01	3.28E-04			
2.60E-02	1.35E-01	2.57E-04			
2.70E-02	9.97E-02	2.21E-04			
2.80E-02	7.51E-02	1.92E-04			
2.90E-02	5.98E-02	1.71E-04			
3.00E-02	4.85E-02	1.54E-04			
3.10E-02	4.01E-02	1.40E-04			
3.20E-02	3.36E-02	1.28E-04			
3.30E-02	2.80E-02	1.17E-04			
3.40E-02	2.41E-02	1.09E-04			
3.50E-02	2.07E-02	1.01E-04			
3.60E-02	1.80E-02	9.39E-05			
3.70E-02	1.57E-02	8.77E-05			
3.80E-02	1.37E-02	8.20E-05			
3.90E-02	1.20E-02	7.65E-05			
4.00E-02	1.06E-02	7.19E-05			
4.10E-02	9.47E-03	6.80E-05			
4.10E-02	9.47E-03	7.43E-06			
4.20E-02	8.53E-03	6.46E-05			
4.30E-02	7.56E-03	6.08E-05			
4.40E-02	6.64E-03	5.70E-05			
4.50E-02	6.15E-03	5.49E-05			
4.60E-02	5.59E-03	5.23E-05			
4.70E-02	5.08E-03	4.99E-05			
4.80E-02	4.60E-03	4.74E-05			
4.90E-02	4.12E-03	4.49E-05			
5.00E-02	3.81E-03	4.31E-05			
5.10E-02	3.41E-03	4.48E-06			
5.10E-02	3.49E-03	4.13E-05			
6.10E-02	1.50E-03	2.97E-06			
7.10E-02	7.65E-04	2.13E-06			
8.10E-02	4.38E-04	1.61E-06			
9.10E-02	2.57E-04	1.24E-06			
1.01E-01	1.57E-04	9.74E-07			
1.11E-01	1.00E-04	7.78E-07			
1.21E-01	6.42E-05	6.28E-07			
1.31E-01	4.05E-05	5.06E-07			
1.41E-01	2.70E-05	4.12E-07			
1.51E-01	1.85E-05	3.42E-07			
1.61E-01	1.20E-05	2.77E-07			
1.71E-01	6.79E-06	2.11E-07			
1.80E-01	4.95E-06	6.25E-09			
1.81E-01	4.73E-06	1.79E-07			
1.90E-01	2.99E-06	4.96E-09			
1.91E-01	2.81E-06	1.41E-07			
2.00E-01	1.76E-06	3.87E-09			
2.01E-01	1.67E-06	1.07E-07			
2.10E-01	1.03E-06	3.00E-09			
2.20E-01	5.80E-07	2.32E-09			
2.30E-01	3.26E-07	1.83E-09			
2.40E-01	1.84E-07	1.44E-09			
2.50E-01	1.25E-07	1.27E-09			
2.60E-01	1.12E-07	1.23E-09			
2.70E-01	1.04E-07	1.32E-09			
2.80E-01	1.41E-07	1.35E-09			
2.90E-01	1.57E-07	1.41E-09			
3.00E-01	1.67E-07	1.46E-09			
3.10E-01	1.79E-07	1.50E-09			
3.20E-01	1.73E-07	1.49E-09			
3.30E-01	1.65E-07	1.47E-09			
3.40E-01	1.54E-07	1.43E-09			
3.50E-01	1.33E-07	1.36E-09			
3.60E-01	1.22E-07	1.30E-09			
3.60E-01	1.20E-07	3.78E-10			
3.70E-01	9.88E-08	1.22E-09			
3.80E-01	8.31E-08	1.13E-09			
3.80E-01	8.49E-08	3.35E-10			
3.90E-01	6.44E-08	1.04E-09			
4.00E-01	5.39E-08	9.78E-10			
4.00E-01	5.45E-08	2.91E-10			
4.20E-01	3.50E-08	2.46E-10			
4.40E-01	1.93E-08	2.05E-10			
4.60E-01	9.93E-09	1.73E-10			
4.80E-01	4.61E-09	1.52E-10			
5.00E-01	1.98E-09	1.40E-10			
5.20E-01	7.72E-10	1.36E-10			
5.40E-01	6.55E-10	1.38E-10			
5.60E-01	7.51E-11	1.42E-10			
5.80E-01	6.32E-10	1.45E-10			
6.00E-01	3.19E-10	1.50E-10			
6.20E-01	2.28E-10	1.56E-10			
6.40E-01	8.62E-10	1.62E-10			
6.60E-01	1.52E-10	1.68E-10			
7.00E-01	5.49E-10	1.82E-10			
7.20E-01	1.73E-10	1.95E-10			
