1.50E-02	1.05E+00	5.35E-04			
1.60E-02	1.09E+00	5.44E-04			
1.70E-02	1.10E+00	5.42E-04			
1.80E-02	1.10E+00	5.42E-04			
1.90E-02	1.10E+00	5.41E-04			
2.00E-02	1.00E+00	5.14E-04			
2.10E-02	7.99E-01	4.58E-04			
2.20E-02	4.85E-01	3.56E-04			
2.30E-02	2.86E-01	2.73E-04			
2.40E-02	1.67E-01	2.09E-04			
2.50E-02	1.24E-01	1.80E-04			
2.60E-02	9.22E-02	1.55E-04			
2.70E-02	7.13E-02	1.36E-04			
2.80E-02	5.64E-02	1.21E-04			
2.90E-02	4.61E-02	1.09E-04			
3.00E-02	3.80E-02	9.94E-05			
3.10E-02	2.98E-02	8.83E-05			
3.20E-02	2.66E-02	8.31E-05			
3.30E-02	2.26E-02	7.66E-05			
3.40E-02	1.88E-02	6.99E-05			
3.50E-02	1.67E-02	6.57E-05			
3.60E-02	1.47E-02	6.16E-05			
3.70E-02	1.29E-02	5.77E-05			
3.80E-02	1.12E-02	5.39E-05			
3.90E-02	1.01E-02	5.10E-05			
4.00E-02	8.73E-03	4.75E-05			
4.10E-02	7.89E-03	4.51E-05			
4.10E-02	7.89E-03	7.18E-06			
4.20E-02	6.86E-03	4.21E-05			
4.30E-02	6.25E-03	4.02E-05			
4.40E-02	5.44E-03	3.76E-05			
4.50E-02	5.14E-03	3.64E-05			
4.60E-02	4.57E-03	3.44E-05			
4.70E-02	4.21E-03	3.29E-05			
4.80E-02	3.84E-03	3.15E-05			
4.90E-02	3.47E-03	2.99E-05			
5.00E-02	3.21E-03	2.88E-05			
5.10E-02	2.94E-03	4.40E-06			
5.10E-02	2.91E-03	2.74E-05			
6.10E-02	1.33E-03	2.96E-06			
7.10E-02	6.97E-04	2.15E-06			
8.10E-02	3.73E-04	1.58E-06			
9.10E-02	2.46E-04	1.28E-06			
1.01E-01	1.54E-04	1.01E-06			
1.11E-01	1.03E-04	8.28E-07			
1.21E-01	7.00E-05	6.90E-07			
1.31E-01	4.88E-05	5.78E-07			
1.41E-01	3.66E-05	5.04E-07			
1.51E-01	2.78E-05	4.42E-07			
1.61E-01	1.92E-05	3.69E-07			
1.71E-01	1.55E-05	3.30E-07			
1.80E-01	1.19E-05	9.86E-09			
1.81E-01	1.14E-05	2.86E-07			
1.90E-01	9.02E-06	8.73E-09			
1.91E-01	8.88E-06	2.54E-07			
2.00E-01	7.42E-06	7.98E-09			
2.01E-01	7.18E-06	2.31E-07			
2.10E-01	5.78E-06	7.07E-09			
2.20E-01	4.59E-06	6.35E-09			
2.30E-01	3.72E-06	5.82E-09			
2.40E-01	2.89E-06	5.09E-09			
2.50E-01	2.37E-06	4.62E-09			
2.60E-01	1.92E-06	4.18E-09			
2.70E-01	1.59E-06	3.85E-09			
2.80E-01	1.30E-06	3.53E-09			
2.90E-01	1.05E-06	3.22E-09			
3.00E-01	8.78E-07	2.97E-09			
3.10E-01	7.34E-07	2.74E-09			
3.20E-01	6.10E-07	2.53E-09			
3.30E-01	5.06E-07	2.35E-09			
3.40E-01	4.21E-07	2.18E-09			
3.50E-01	3.49E-07	2.01E-09			
3.60E-01	2.85E-07	1.85E-09			
3.60E-01	2.94E-07	5.23E-10			
3.70E-01	2.26E-07	1.70E-09			
3.80E-01	2.01E-07	1.63E-09			
3.80E-01	1.90E-07	4.50E-10			
3.90E-01		1.56E-09			
4.00E-01		1.46E-09			
4.00E-01		4.05E-10			
4.20E-01		3.62E-10			
4.40E-01		3.27E-10			
4.60E-01		3.01E-10			
4.80E-01		2.75E-10			
5.00E-01		2.61E-10			
5.20E-01		2.48E-10			
5.40E-01		2.42E-10			
5.60E-01		2.38E-10			
5.80E-01		2.32E-10			
6.00E-01		2.31E-10			
6.20E-01		2.34E-10			
6.40E-01		2.35E-10			
6.60E-01		2.42E-10			
6.80E-01		2.46E-10			
7.00E-01		2.53E-10			
7.20E-01		2.65E-10			
