1.50E-02	9.81E-01	7.22E-04			
1.60E-02	9.81E-01	7.21E-04			
1.70E-02	9.84E-01	7.19E-04			
1.80E-02	9.91E-01	7.20E-04			
1.90E-02	9.94E-01	7.19E-04			
2.00E-02	1.00E+00	7.20E-04			
2.10E-02	9.97E-01	7.18E-04			
2.20E-02	9.77E-01	7.11E-04			
2.30E-02	8.22E-01	6.51E-04			
2.40E-02	4.15E-01	4.62E-04			
2.50E-02	2.24E-01	3.39E-04			
2.60E-02	1.53E-01	2.80E-04			
2.70E-02	1.11E-01	2.39E-04			
2.80E-02	8.52E-02	2.09E-04			
2.90E-02	6.69E-02	1.85E-04			
3.00E-02	5.40E-02	1.66E-04			
3.10E-02	4.33E-02	1.49E-04			
3.20E-02	3.59E-02	1.36E-04			
3.30E-02	3.08E-02	1.26E-04			
3.40E-02	2.60E-02	1.15E-04			
3.50E-02	2.24E-02	1.07E-04			
3.60E-02	1.93E-02	9.94E-05			
3.70E-02	1.68E-02	9.26E-05			
3.80E-02	1.51E-02	8.78E-05			
3.90E-02	1.30E-02	8.15E-05			
4.00E-02	1.15E-02	7.68E-05			
4.10E-02	1.03E-02	7.26E-05			
4.10E-02	1.03E-02	8.04E-06			
4.20E-02	9.18E-03	6.85E-05			
4.30E-02	8.11E-03	6.44E-05			
4.40E-02	7.38E-03	6.14E-05			
4.50E-02	6.46E-03	5.74E-05			
4.60E-02	5.99E-03	5.53E-05			
4.70E-02	5.50E-03	5.30E-05			
4.80E-02	4.95E-03	5.02E-05			
4.90E-02	4.47E-03	4.77E-05			
5.00E-02	4.10E-03	4.58E-05			
5.10E-02	3.72E-03	4.84E-06			
5.10E-02	3.67E-03	4.32E-05			
6.10E-02	1.69E-03	3.26E-06			
7.10E-02	8.70E-04	2.35E-06			
8.10E-02	4.85E-04	1.76E-06			
9.10E-02	2.90E-04	1.36E-06			
1.01E-01	1.73E-04	1.05E-06			
1.11E-01	1.13E-04	8.49E-07			
1.21E-01	7.37E-05	6.95E-07			
1.31E-01	4.87E-05	5.67E-07			
1.41E-01	3.14E-05	4.58E-07			
1.51E-01	2.16E-05	3.81E-07			
1.61E-01	1.43E-05	3.11E-07			
1.71E-01	9.36E-06	2.56E-07			
1.80E-01	6.20E-06	6.92E-09			
1.81E-01	5.87E-06	2.01E-07			
1.90E-01	3.88E-06	5.58E-09			
1.91E-01	3.64E-06	1.59E-07			
2.00E-01	2.41E-06	4.46E-09			
2.01E-01	2.20E-06	1.29E-07			
2.10E-01	1.49E-06	3.55E-09			
2.20E-01	8.99E-07	2.81E-09			
2.30E-01	5.66E-07	2.31E-09			
2.40E-01	3.50E-07	1.85E-09			
2.50E-01	2.60E-07	1.64E-09			
2.60E-01	2.23E-07	1.56E-09			
2.70E-01	2.12E-07	1.54E-09			
2.80E-01	2.23E-07	1.59E-09			
2.90E-01	2.42E-07	1.65E-09			
3.00E-01	2.59E-07	1.70E-09			
3.10E-01	2.65E-07	1.72E-09			
3.20E-01	2.66E-07	1.73E-09			
3.30E-01	2.59E-07	1.73E-09			
3.40E-01	2.46E-07	1.70E-09			
3.50E-01	2.25E-07	1.64E-09			
3.60E-01	2.06E-07	1.58E-09			
3.60E-01	2.13E-07	4.41E-10			
3.70E-01	1.85E-07	1.51E-09			
3.80E-01	1.59E-07	1.44E-09			
3.80E-01	1.51E-07	4.00E-10			
3.90E-01	1.31E-07	1.34E-09			
4.00E-01	1.10E-07	1.26E-09			
4.00E-01	1.07E-07	3.54E-10			
4.20E-01	6.64E-08	3.08E-10			
4.40E-01	4.82E-08	2.73E-10			
4.60E-01	2.82E-08	2.38E-10			
4.80E-01	1.52E-08	2.12E-10			
5.00E-01	8.51E-09	1.99E-10			
5.20E-01	4.54E-09	1.94E-10			
5.40E-01	2.67E-09	1.94E-10			
5.60E-01	2.22E-09	2.01E-10			
5.80E-01	2.08E-09	2.04E-10			
6.00E-01	1.87E-09	2.15E-10			
6.20E-01	1.95E-09	2.23E-10			
6.40E-01	1.72E-09	2.31E-10			
6.60E-01	1.16E-09	2.42E-10			
6.80E-01	1.11E-09	2.53E-10			
7.00E-01	1.19E-09	2.65E-10			
7.20E-01	6.44E-10	2.81E-10			
