1.50E-02	9.89E-01	7.10E-04			
1.60E-02	9.83E-01	7.07E-04			
1.70E-02	9.82E-01	7.04E-04			
1.80E-02	9.89E-01	7.04E-04			
1.90E-02	1.00E+00	7.07E-04			
2.00E-02	1.00E+00	7.05E-04			
2.10E-02	9.82E-01	6.98E-04			
2.20E-02	9.53E-01	6.88E-04			
2.30E-02	8.24E-01	6.39E-04			
2.40E-02	4.00E-01	4.44E-04			
2.50E-02	2.25E-01	3.33E-04			
2.60E-02	1.54E-01	2.76E-04			
2.70E-02	1.13E-01	2.36E-04			
2.80E-02	8.62E-02	2.06E-04			
2.90E-02	6.80E-02	1.83E-04			
3.00E-02	5.48E-02	1.64E-04			
3.10E-02	4.47E-02	1.48E-04			
3.20E-02	3.69E-02	1.35E-04			
3.30E-02	3.13E-02	1.24E-04			
3.40E-02	2.65E-02	1.14E-04			
3.50E-02	2.26E-02	1.05E-04			
3.60E-02	1.95E-02	9.77E-05			
3.70E-02	1.71E-02	9.15E-05			
3.80E-02	1.48E-02	8.51E-05			
3.90E-02	1.28E-02	7.94E-05			
4.00E-02	1.14E-02	7.48E-05			
4.10E-02	1.02E-02	7.05E-05			
4.10E-02	1.02E-02	7.55E-06			
4.20E-02	9.08E-03	6.67E-05			
4.30E-02	7.98E-03	6.25E-05			
4.40E-02	7.21E-03	5.94E-05			
4.50E-02	6.29E-03	5.56E-05			
4.60E-02	5.74E-03	5.30E-05			
4.70E-02	5.29E-03	5.09E-05			
4.80E-02	4.88E-03	4.89E-05			
4.90E-02	4.34E-03	4.61E-05			
5.00E-02	3.90E-03	4.37E-05			
5.10E-02	3.52E-03	4.45E-06			
5.10E-02	3.60E-03	4.19E-05			
6.10E-02	1.60E-03	3.01E-06			
7.10E-02	8.17E-04	2.15E-06			
8.10E-02	4.50E-04	1.60E-06			
9.10E-02	2.67E-04	1.24E-06			
1.01E-01	1.67E-04	9.78E-07			
1.11E-01	1.08E-04	7.89E-07			
1.21E-01	7.11E-05	6.44E-07			
1.31E-01	4.71E-05	5.26E-07			
1.41E-01	3.24E-05	4.37E-07			
1.51E-01	2.20E-05	3.63E-07			
1.61E-01	1.47E-05	2.99E-07			
1.71E-01	1.03E-05	2.51E-07			
1.80E-01	7.12E-06	6.93E-09			
1.81E-01	6.85E-06	2.06E-07			
1.90E-01	4.93E-06	5.88E-09			
1.91E-01	4.64E-06	1.72E-07			
2.00E-01	3.45E-06	4.97E-09			
2.01E-01	3.28E-06	1.47E-07			
2.10E-01	2.42E-06	4.19E-09			
2.20E-01	1.74E-06	3.61E-09			
2.30E-01	1.26E-06	3.13E-09			
2.40E-01	8.53E-07	2.58E-09			
2.50E-01	6.01E-07	2.19E-09			
2.60E-01	4.17E-07	1.86E-09			
2.70E-01	2.91E-07	1.60E-09			
2.80E-01	2.08E-07	1.39E-09			
2.90E-01	1.48E-07	1.20E-09			
3.00E-01	1.05E-07	1.06E-09			
3.10E-01	8.00E-08	9.51E-10			
3.20E-01	5.96E-08	8.49E-10			
3.30E-01	4.87E-08	7.96E-10			
3.40E-01	4.08E-08	7.46E-10			
3.50E-01	3.33E-08	7.09E-10			
3.60E-01	2.92E-08	6.61E-10			
3.60E-01	3.10E-08	1.91E-10			
3.70E-01	2.63E-08	6.56E-10			
3.80E-01	2.46E-08	6.43E-10			
3.80E-01	2.22E-08	1.75E-10			
3.90E-01	2.26E-08	6.21E-10			
4.00E-01	1.98E-08	6.11E-10			
4.00E-01	1.74E-08	1.65E-10			
4.20E-01	1.35E-08	1.58E-10			
4.40E-01	1.04E-08	1.53E-10			
4.60E-01	8.07E-09	1.48E-10			
4.80E-01	5.83E-09	1.45E-10			
5.00E-01	4.37E-09	1.43E-10			
5.20E-01	3.33E-09	1.42E-10			
5.40E-01	2.24E-09	1.41E-10			
5.60E-01	1.86E-09	1.43E-10			
5.80E-01	1.15E-09	1.44E-10			
6.00E-01	5.79E-10	1.49E-10			
6.20E-01	6.20E-10	1.55E-10			
6.40E-01	3.65E-10	1.58E-10			
6.60E-01	1.62E-10	1.67E-10			
6.80E-01	4.37E-10	1.73E-10			
7.00E-01	1.32E-10	1.82E-10			
7.20E-01	1.34E-10	1.94E-10			
