1.50E-02	9.58E-01	7.15E-04			
1.60E-02	9.58E-01	7.14E-04			
1.70E-02	9.77E-01	7.18E-04			
1.80E-02	9.88E-01	7.20E-04			
1.90E-02	9.94E-01	7.20E-04			
2.00E-02	1.00E+00	7.21E-04			
2.10E-02	1.00E+00	7.21E-04			
2.20E-02	1.01E+00	7.22E-04			
2.30E-02	9.94E-01	7.17E-04			
2.40E-02	5.77E-01	5.46E-04			
2.50E-02	2.80E-01	3.80E-04			
2.60E-02	1.84E-01	3.08E-04			
2.70E-02	1.29E-01	2.58E-04			
2.80E-02	9.75E-02	2.24E-04			
2.90E-02	7.59E-02	1.98E-04			
3.00E-02	6.05E-02	1.76E-04			
3.10E-02	4.89E-02	1.58E-04			
3.20E-02	4.02E-02	1.44E-04			
3.30E-02	3.34E-02	1.31E-04			
3.40E-02	2.85E-02	1.21E-04			
3.50E-02	2.40E-02	1.11E-04			
3.60E-02	2.08E-02	1.03E-04			
3.70E-02	1.80E-02	9.60E-05			
3.80E-02	1.56E-02	8.93E-05			
3.90E-02	1.36E-02	8.34E-05			
4.00E-02	1.21E-02	7.85E-05			
4.10E-02	1.07E-02	7.38E-05			
4.10E-02	1.07E-02	8.07E-06			
4.20E-02	9.45E-03	6.94E-05			
4.30E-02	8.43E-03	6.56E-05			
4.40E-02	7.38E-03	6.14E-05			
4.50E-02	6.86E-03	5.92E-05			
4.60E-02	6.20E-03	5.63E-05			
4.70E-02	5.56E-03	5.33E-05			
4.80E-02	5.02E-03	5.07E-05			
4.90E-02	4.53E-03	4.81E-05			
5.00E-02	4.05E-03	4.55E-05			
5.10E-02	3.72E-03	4.78E-06			
5.10E-02	3.74E-03	4.36E-05			
6.10E-02	1.66E-03	3.19E-06			
7.10E-02	8.43E-04	2.28E-06			
8.10E-02	4.66E-04	1.70E-06			
9.10E-02	2.80E-04	1.32E-06			
1.01E-01	1.78E-04	1.05E-06			
1.11E-01	1.14E-04	8.41E-07			
1.21E-01	7.58E-05	6.93E-07			
1.31E-01	5.25E-05	5.80E-07			
1.41E-01	3.72E-05	4.89E-07			
1.51E-01	2.61E-05	4.12E-07			
1.61E-01	1.82E-05	3.46E-07			
1.71E-01	1.30E-05	2.93E-07			
1.80E-01	1.00E-05	8.72E-09			
1.81E-01	9.53E-06	2.53E-07			
1.90E-01	7.45E-06	7.65E-09			
1.91E-01	7.36E-06	2.23E-07			
2.00E-01	5.66E-06	6.72E-09			
2.01E-01	4.94E-06	1.85E-07			
2.10E-01	4.45E-06	5.98E-09			
2.20E-01	3.45E-06	5.31E-09			
2.30E-01	2.73E-06	4.81E-09			
2.40E-01	2.07E-06	4.14E-09			
2.50E-01	1.61E-06	3.67E-09			
2.60E-01	1.26E-06	3.27E-09			
2.70E-01	9.77E-07	2.92E-09			
2.80E-01	7.72E-07	2.63E-09			
2.90E-01	6.05E-07	2.34E-09			
3.00E-01	4.72E-07	2.10E-09			
3.10E-01	3.66E-07	1.88E-09			
3.20E-01	2.86E-07	1.68E-09			
3.30E-01	2.17E-07	1.49E-09			
3.40E-01	1.56E-07	1.30E-09			
3.50E-01	1.23E-07	1.17E-09			
3.60E-01	9.66E-08	1.06E-09			
3.60E-01	9.41E-08	2.79E-10			
3.70E-01	7.29E-08	9.60E-10			
3.80E-01	5.83E-08	8.89E-10			
3.80E-01	6.09E-08	2.43E-10			
3.90E-01	4.37E-08	8.08E-10			
4.00E-01	3.41E-08	7.53E-10			
4.00E-01	3.92E-08	2.10E-10			
4.20E-01	2.37E-08	1.82E-10			
4.40E-01	1.51E-08	1.64E-10			
4.60E-01	9.42E-09	1.51E-10			
4.80E-01	6.29E-09	1.45E-10			
5.00E-01	4.17E-09	1.42E-10			
5.20E-01	2.75E-09	1.42E-10			
5.40E-01	2.24E-09	1.42E-10			
5.60E-01	1.30E-09	1.45E-10			
5.80E-01	1.06E-09	1.46E-10			
6.00E-01	8.25E-10	1.51E-10			
6.20E-01	6.65E-10	1.56E-10			
6.40E-01	5.22E-10	1.61E-10			
6.60E-01	5.81E-10	1.67E-10			
6.80E-01	4.30E-10	1.75E-10			
7.00E-01	3.59E-10	1.85E-10			
7.20E-01	2.77E-10	1.99E-10			
