1.499999999999999944e-02 9.397746622558309504e-01 7.273019867977576240e-04
1.600000000000000033e-02 9.381697890317935995e-01 7.260712075008443145e-04
1.700000000000000122e-02 9.428924475842040964e-01 7.251049700240145245e-04
1.799999999999999864e-02 9.446185172072565361e-01 7.240220408719834789e-04
1.899999999999999953e-02 9.519973734430617895e-01 7.254040730948737095e-04
2.000000000000000042e-02 9.554977890519288364e-01 7.256763450894923237e-04
2.100000000000000130e-02 9.555231396228734964e-01 7.250671040223894727e-04
2.199999999999999872e-02 9.151750967946069570e-01 7.091831768615786081e-04
2.299999999999999961e-02 6.011810542338549279e-01 5.740900608095549562e-04
2.400000000000000050e-02 3.140054592586468685e-01 4.141689280215078619e-04
2.500000000000000139e-02 1.949568390447981581e-01 3.263602551565834018e-04
2.599999999999999881e-02 1.279533762889419335e-01 2.643592966922613430e-04
2.699999999999999969e-02 9.629871481723116522e-02 2.293592919136136130e-04
2.800000000000000058e-02 7.284062744003773349e-02 1.995405130976730772e-04
2.900000000000000147e-02 5.744886388117483034e-02 1.770820411601088597e-04
2.999999999999999889e-02 4.539110690222701583e-02 1.573229039280049527e-04
3.099999999999999978e-02 3.713029293037674317e-02 1.422769754821753873e-04
3.200000000000000067e-02 3.102395090451712592e-02 1.299826834070618201e-04
3.300000000000000155e-02 2.630614194051674945e-02 1.197049793656941379e-04
3.400000000000000244e-02 2.284157094586635600e-02 1.114966411087392890e-04
3.500000000000000333e-02 1.950730884648553889e-02 1.029859118032052902e-04
3.599999999999999728e-02 1.691815029808655529e-02 9.590902597835455131e-05
3.699999999999999817e-02 1.494841003481294471e-02 9.015027905086568953e-05
3.799999999999999906e-02 1.297559811549478526e-02 8.396399031362942274e-05
3.899999999999999994e-02 1.138355815122874155e-02 7.863391781919345364e-05
4.000000000000000083e-02 1.036557397550860390e-02 7.500735296519026041e-05
4.100000000000000172e-02 9.109891068329505417e-03 7.743411109990063577e-06
4.200000000000000261e-02 8.011646619969206920e-03 6.592832405574299698e-05
4.299999999999999656e-02 7.231361630060248284e-03 6.267691142286798485e-05
4.399999999999999745e-02 6.392318197123385455e-03 5.889468400164168537e-05
4.499999999999999833e-02 5.916268353298102280e-03 5.666861370370899294e-05
4.599999999999999922e-02 5.320685581845934625e-03 5.371233687359937926e-05
4.700000000000000011e-02 4.849547688217544644e-03 5.130766251870209866e-05
4.800000000000000100e-02 4.397008923610607259e-03 4.880809782507898110e-05
4.900000000000000189e-02 3.990576710309379910e-03 4.647815878008688858e-05
5.000000000000000278e-02 3.576214196086607323e-03 4.404693077726136831e-05
5.099999999999999672e-02 3.278234507262873729e-03 4.660143319918799277e-06
6.099999999999999867e-02 1.477268553797242987e-03 3.126434115271443165e-06
7.099999999999999367e-02 7.615088975738848335e-04 2.249411979255299068e-06
8.100000000000000255e-02 4.264371354976864183e-04 1.687827632143165541e-06
9.099999999999999756e-02 2.548801984393727076e-04 1.307698291480387362e-06
1.010000000000000064e-01 1.603675765439209673e-04 1.040667496730341119e-06
1.110000000000000014e-01 1.051628952007387807e-04 8.423857250167908053e-07
1.209999999999999964e-01 6.986453068705230686e-05 6.940569534457300920e-07
1.310000000000000053e-01 4.741478264305473808e-05 5.735292289404168804e-07
1.409999999999999865e-01 3.202955551425383388e-05 4.735524726943937679e-07
1.509999999999999953e-01 2.273842604024819026e-05 4.000707216168287448e-07
1.610000000000000042e-01 1.644840264297624103e-05 3.448117322675929660e-07
1.710000000000000131e-01 1.161834924026200942e-05 2.883224898371649667e-07
1.799999999999999933e-01 8.182585122702730129e-06 8.115330439143377374e-09
1.809999999999999942e-01 7.973064973258181407e-06 2.419429094912490650e-07
1.900000000000000022e-01 5.746446121821839289e-06 6.914759353048336348e-09
2.000000000000000111e-01 4.061593134015847221e-06 5.871681370529639027e-09
2.099999999999999922e-01 3.007846784853040645e-06 5.076277398023936829e-09
2.200000000000000011e-01 2.164143349464824339e-06 4.344607994851873681e-09
2.300000000000000100e-01 1.553354600883488484e-06 3.751032129363438815e-09
2.399999999999999911e-01 1.047242496913585703e-06 3.060505174333175302e-09
2.500000000000000000e-01 7.226341284574150484e-07 2.560316935318518096e-09
2.600000000000000089e-01 4.895058615662872796e-07 2.131338762312432270e-09
2.700000000000000178e-01 3.292058819704377151e-07 1.778467578539414865e-09
2.800000000000000266e-01 2.115577728569428499e-07 1.460976840565258670e-09
2.899999999999999800e-01 1.339993802899108531e-07 1.189852474879786197e-09
2.999999999999999889e-01 8.208181257051608994e-08 9.772233460684418729e-10
3.099999999999999978e-01 4.927131771071957448e-08 8.024781436738450292e-10
3.200000000000000067e-01 2.917584482048464098e-08 6.770710835040873866e-10
3.300000000000000155e-01 1.872260551211994954e-08 5.872604766411044596e-10
3.400000000000000244e-01 1.061653884386057396e-08 5.191206480956086103e-10
3.499999999999999778e-01 9.306764074860675366e-09 4.997316425076223829e-10
3.599999999999999867e-01 7.937809518827489519e-09 1.445238934597220403e-10
3.699999999999999956e-01 8.232444496662754651e-09 5.035379703808486928e-10
3.800000000000000044e-01 7.887562284512148468e-09 1.506597098255007701e-10
3.900000000000000133e-01 9.435601027284174768e-09 5.324685842180536832e-10
4.000000000000000222e-01 8.556226676027086704e-09 1.575665036493700063e-10
4.199999999999999845e-01 8.451036133907108353e-09 1.616863094883151869e-10
4.400000000000000022e-01 7.884763036436799438e-09 1.642104925998234495e-10
4.600000000000000200e-01 6.768173249134382382e-09 1.636971951134392426e-10
4.799999999999999822e-01 5.620397857396643543e-09 1.657824672775336269e-10
5.000000000000000000e-01 3.911094552549134682e-09 1.638166606185688097e-10
5.200000000000000178e-01 3.051984991821339357e-09 1.632557496230618883e-10
5.400000000000000355e-01 2.143922214200610401e-09 1.634443159302075827e-10
5.600000000000000533e-01 1.466805338363498584e-09 1.640355629953019897e-10
5.799999999999999600e-01 9.457835200570103017e-10 1.652442123507201250e-10
5.999999999999999778e-01 6.861786510964227177e-10 1.694747355316416302e-10
6.199999999999999956e-01 3.893657848360321346e-10 1.735954209670230620e-10
6.400000000000000133e-01 3.420238394643878020e-10 1.815639449667080874e-10
6.600000000000000311e-01 6.841388653623370708e-11 1.878143633919754956e-10
6.800000000000000488e-01 -8.436683503606978288e-11 1.978020136460030589e-10
6.999999999999999556e-01 1.487816874695121878e-10 2.045142741451007646e-10
7.199999999999999734e-01 5.704610578169801797e-10 2.207998503930407941e-10
