1.799999999999999864e-02 9.490838781411391478e-01 8.990273209224085987e-04
2.000000000000000042e-02 9.723235783923901421e-01 9.093774410537794946e-04
2.199999999999999872e-02 9.749452475669301288e-01 9.102851584225327315e-04
2.400000000000000050e-02 3.280392418295869361e-01 5.230466666284040549e-04
2.599999999999999881e-02 1.333014730156641403e-01 3.324320684017465790e-04
2.800000000000000058e-02 7.547006449773817349e-02 2.497314024981009276e-04
2.999999999999999889e-02 4.882378742163916152e-02 3.132812395766325510e-05
2.999999999999999889e-02 4.800204959131298271e-02 1.989585430728535074e-04
3.200000000000000067e-02 3.255838386032153253e-02 1.636981464730505841e-04
3.400000000000000244e-02 2.326136225756274614e-02 1.383053926368202715e-04
3.599999999999999728e-02 1.720733286673834656e-02 1.188699789996905089e-04
3.799999999999999906e-02 1.312745210905131091e-02 1.037750058059581600e-04
4.000000000000000083e-02 9.655630426862080520e-03 1.358219668739824070e-05
4.000000000000000083e-02 1.025544004986913942e-02 9.171136722365514716e-05
4.200000000000000261e-02 8.069681647038905517e-03 8.134284231903678045e-05
4.399999999999999745e-02 6.583794215065138025e-03 7.345967934457643168e-05
4.599999999999999922e-02 5.271381453805608873e-03 6.569191905353933202e-05
4.800000000000000100e-02 4.277992357596442467e-03 5.915784998055316854e-05
5.000000000000000278e-02 3.662946487047753080e-03 5.474013909535535875e-05
5.000000000000000278e-02 3.373529732271838763e-03 7.979555316707417269e-06
5.199999999999999761e-02 3.001398485808368967e-03 4.948516055706446101e-05
5.399999999999999939e-02 2.544574263931670757e-03 4.553471502461991789e-05
5.600000000000000117e-02 2.174071272023428598e-03 4.206765573338337966e-05
5.800000000000000294e-02 1.910343982699925017e-03 3.947500684864584748e-05
5.999999999999999778e-02 1.505237809099081118e-03 5.313549728492805466e-06
5.999999999999999778e-02 1.639964491754589354e-03 3.654344698883992253e-05
7.000000000000000666e-02 7.717499051920634085e-04 3.795571112211275378e-06
8.000000000000000167e-02 4.366092899201643937e-04 2.852802037607750063e-06
8.999999999999999667e-02 2.640381381912940422e-04 2.213907914628238203e-06
1.000000000000000056e-01 1.657015632752902663e-04 1.751069633413070772e-06
1.100000000000000006e-01 1.095538558663526288e-04 1.418022210598952572e-06
1.100000000000000006e-01 1.082621834214543229e-04 2.562321462030630876e-07
1.199999999999999956e-01 7.287915332293963566e-05 2.096782229773008883e-07
1.300000000000000044e-01 5.092180938762907902e-05 9.669479546100423426e-07
1.400000000000000133e-01 3.695881110566399171e-05 8.193823050733934123e-07
1.499999999999999944e-01 2.608008441919728402e-05 1.248688575871425285e-07
1.600000000000000033e-01 1.890646731813944490e-05 1.063394174669350127e-07
1.700000000000000122e-01 1.381007255599211677e-05 9.105982720300764919e-08
1.799999999999999933e-01 1.036000395628701486e-05 7.872244669917561547e-08
1.900000000000000022e-01 7.706197400790800868e-06 6.802754524076349966e-08
2.000000000000000111e-01 5.654598412906498678e-06 5.547474324831156108e-09
2.099999999999999922e-01 4.231575428283162773e-06 5.106597653114715800e-08
2.200000000000000011e-01 3.208241146489598611e-06 4.458495733157747413e-08
2.300000000000000100e-01 2.463104398635033563e-06 3.945258179434128225e-08
2.399999999999999911e-01 1.807310450734474597e-06 3.410075937745645782e-08
2.500000000000000000e-01 1.403962108631100959e-06 3.032911805486140850e-08
2.600000000000000089e-01 1.065628571030606051e-06 2.685692317201398399e-08
2.700000000000000178e-01 8.265090206263863166e-07 2.372488609173046774e-08
2.800000000000000266e-01 7.141823781578180177e-07 2.075425045436108530e-09
2.899999999999999800e-01 4.892050894944624155e-07 1.885837872139305038e-08
2.999999999999999889e-01 4.153410665299738652e-07 1.738610927555273100e-08
3.200000000000000067e-01 3.034767998270850008e-07 1.397726509274310163e-09
3.400000000000000244e-01 1.936784600826772680e-07 1.136763937972894943e-09
3.599999999999999867e-01 1.251102781691912471e-07 9.321186478576839666e-10
3.800000000000000044e-01 7.847217778457269439e-08 7.561963117513493274e-10
4.000000000000000222e-01 4.533153186957265736e-08 6.083135806946373944e-10
4.199999999999999845e-01 2.603952121594767145e-08 4.920935103399196629e-10
4.400000000000000022e-01 1.471912016778845660e-08 4.219022666778945334e-10
4.600000000000000200e-01 8.929761531072504987e-09 3.687503724479588606e-10
4.799999999999999822e-01 5.273299125073795376e-09 3.460863895025799412e-10
5.000000000000000000e-01 3.193176145296562469e-09 3.283161488987430410e-10
5.200000000000000178e-01 1.863581947439469539e-09 3.220984945580962012e-10
5.400000000000000355e-01 1.786652759714002633e-09 3.190185565232625331e-10
5.600000000000000533e-01 1.459227275785320409e-09 3.256962166599722139e-10
5.799999999999999600e-01 8.644932738099656407e-10 3.247327490340535038e-10
5.999999999999999778e-01 7.604950928640926633e-10 3.233112390407272623e-10
6.199999999999999956e-01 5.896885467031358152e-10 3.256629818259161361e-10
6.400000000000000133e-01 4.364289761908498403e-10 3.242848639864451015e-10
6.600000000000000311e-01 3.831164469636910508e-10 3.282555742397303865e-10
6.800000000000000488e-01 2.292192644737212699e-10 3.278279919012297473e-10
6.999999999999999556e-01 3.561155306024990730e-10 3.392342915900501128e-10
