1.50E-02	1.02E+00	7.32E-04			
1.60E-02	1.01E+00	7.29E-04			
1.70E-02	1.00E+00	7.24E-04			
1.80E-02	9.98E-01	7.20E-04			
1.90E-02	9.91E-01	7.16E-04			
2.00E-02	1.00E+00	7.18E-04			
2.10E-02	1.01E+00	7.19E-04			
2.20E-02	8.91E-01	6.77E-04			
2.30E-02	6.58E-01	5.81E-04			
2.40E-02	4.01E-01	4.53E-04			
2.50E-02	2.23E-01	3.38E-04			
2.60E-02	1.46E-01	2.73E-04			
2.70E-02	1.07E-01	2.33E-04			
2.80E-02	8.14E-02	2.04E-04			
2.90E-02	6.37E-02	1.80E-04			
3.00E-02	5.09E-02	1.61E-04			
3.10E-02	4.27E-02	1.48E-04			
3.20E-02	3.53E-02	1.34E-04			
3.30E-02	2.99E-02	1.23E-04			
3.40E-02	2.51E-02	1.13E-04			
3.50E-02	2.17E-02	1.05E-04			
3.60E-02	1.88E-02	9.79E-05			
3.70E-02	1.62E-02	9.08E-05			
3.80E-02	1.42E-02	8.51E-05			
3.90E-02	1.24E-02	7.94E-05			
4.00E-02	1.10E-02	7.47E-05			
4.10E-02	9.67E-03	7.02E-05			
4.10E-02	9.67E-03	7.66E-06			
4.20E-02	8.53E-03	6.59E-05			
4.30E-02	7.60E-03	6.22E-05			
4.40E-02	6.68E-03	5.83E-05			
4.50E-02	6.17E-03	5.61E-05			
4.60E-02	5.61E-03	5.35E-05			
4.70E-02	5.02E-03	5.06E-05			
4.80E-02	4.62E-03	4.86E-05			
4.90E-02	4.15E-03	4.61E-05			
5.00E-02	3.79E-03	4.39E-05			
5.10E-02	3.46E-03	4.60E-06			
5.10E-02	3.50E-03	4.23E-05			
6.10E-02	1.53E-03	3.07E-06			
7.10E-02	7.50E-04	2.16E-06			
8.10E-02	4.06E-04	1.60E-06			
9.10E-02	2.41E-04	1.24E-06			
1.01E-01	1.43E-04	9.56E-07			
1.11E-01	8.70E-05	7.52E-07			
1.21E-01	5.43E-05	6.03E-07			
1.31E-01	3.26E-05	4.76E-07			
1.41E-01	2.03E-05	3.77E-07			
1.51E-01	1.27E-05	2.98E-07			
1.61E-01	7.53E-06	2.33E-07			
1.71E-01	4.36E-06	1.81E-07			
1.80E-01	2.56E-06	4.43E-09			
1.81E-01	2.22E-06	1.29E-07			
1.90E-01	1.30E-06	3.22E-09			
1.91E-01	1.37E-06	1.06E-07			
2.00E-01	6.55E-07	2.33E-09			
2.01E-01	6.32E-07	7.24E-08			
2.10E-01	3.06E-07	1.63E-09			
2.20E-01	1.35E-07	1.15E-09			
2.30E-01	7.35E-08	9.62E-10			
2.40E-01	6.74E-08	9.63E-10			
2.50E-01	9.04E-08	1.10E-09			
2.60E-01	1.31E-07	1.27E-09			
2.70E-01	1.61E-07	1.42E-09			
2.80E-01	1.91E-07	1.52E-09			
2.90E-01	2.05E-07	1.56E-09			
3.00E-01	2.05E-07	1.59E-09			
3.10E-01	2.03E-07	1.60E-09			
3.20E-01	1.87E-07	1.57E-09			
3.30E-01	1.70E-07	1.51E-09			
3.40E-01	1.43E-07	1.42E-09			
3.50E-01	1.27E-07	1.35E-09			
3.60E-01	1.07E-07	1.27E-09			
3.60E-01	1.05E-07	3.38E-10			
3.70E-01	8.48E-08	1.16E-09			
3.80E-01	6.68E-08	1.07E-09			
3.80E-01	6.91E-08	2.92E-10			
3.90E-01	5.23E-08	9.72E-10			
4.00E-01	3.81E-08	8.86E-10			
4.00E-01	3.95E-08	2.39E-10			
4.20E-01	2.08E-08	1.92E-10			
4.40E-01	1.02E-08	1.55E-10			
4.60E-01	4.52E-09	1.27E-10			
4.80E-01	1.83E-09	1.14E-10			
5.00E-01	7.05E-10	1.08E-10			
5.20E-01	4.78E-10	1.08E-10			
5.40E-01	1.74E-10	1.12E-10			
5.60E-01	4.10E-10	1.15E-10			
5.80E-01	2.80E-10	1.19E-10			
6.00E-01	2.76E-10	1.24E-10			
6.20E-01	4.15E-10	1.28E-10			
6.40E-01	2.42E-10	1.31E-10			
6.60E-01	1.16E-10	1.37E-10			
7.00E-01	2.09E-10	1.50E-10			
